Rentree_Scolaire,Region,Academie,Departement,Commune,Numero_Du_College,Denomination_Principale,Patronyme,Secteur,Nombre_D_Eleves_Total,PRIVE,PUBLIC,priporitaire
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,CERIZAY,0790945Y,COLLEGE,GEORGES CLEMENCEAU,PUBLIC,363,0,1,1
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,CHEF-BOUTONNE,0790014L,COLLEGE,FRANCOIS TRUFFAUT,PUBLIC,205,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,COULONGES-SUR-L'AUTIZE,0790016N,COLLEGE,HENRI MARTINEAU,PUBLIC,441,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,LORETZ-D'ARGENTON,0790004A,COLLEGE,MOLIERE,PUBLIC,167,0,1,1
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,MAULEON,0790065S,COLLEGE PRIVE,SAINTE ANNE,PRIVE,471,1,0,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,MENIGOUTE,0790020T,COLLEGE,MAURICE FOMBEURE,PUBLIC,157,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,NIORT,0790043T,LYCEE PROFESSIONNEL,PAUL GUERIN,PUBLIC,23,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,SAINT-MAIXENT-L'ECOLE,0790978J,COLLEGE,DENFERT ROCHEREAU,PUBLIC,572,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,SECONDIGNY,0790034H,COLLEGE,LOUIS MERLE,PUBLIC,213,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,THENEZAY,0790035J,COLLEGE,JEAN DE LA FONTAINE,PUBLIC,183,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,THOUARS,0790038M,LP LYCEE DES METIERS,CITE SCOLAIRE JEAN MOULIN,PUBLIC,24,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,DEUX-SEVRES,THOUARS,0790708R,COLLEGE,MARIE DE LA TOUR D'AUVERGNE,PUBLIC,373,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,CHATELLERAULT,0860006P,LYCEE PROFESSIONNEL,EDOUARD BRANLY,PUBLIC,22,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,CHAUVIGNY,0860792U,COLLEGE,GERARD PHILIPE,PUBLIC,773,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,GENCAY,0860016A,COLLEGE,JEAN JAURES,PUBLIC,435,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,LATILLE,0860019D,COLLEGE,ARTHUR RIMBAUD,PUBLIC,459,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,L'ISLE-JOURDAIN,0860017B,COLLEGE,RENE CASSIN,PUBLIC,171,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,NEUVILLE-DE-POITOU,0860032T,COLLEGE,JEAN ROSTAND,PUBLIC,632,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0860076R,COLLEGE,JEAN MOULIN,PUBLIC,795,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,POITIERS,0860823C,LP LYCEE DES METIERS,REAUMUR,PUBLIC,19,0,1,0
2022,NOUVELLE-AQUITAINE,POITIERS,VIENNE,VALENCE-EN-POITOU,0860762L,COLLEGE PRIVE,LA SALLE -SAINT MARTIN,PRIVE,166,1,0,0
2022,OCCITANIE,MONTPELLIER,AUDE,BRAM,0110676A,COLLEGE,SAINT-EXUPERY,PUBLIC,642,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,CARCASSONNE,0110665N,COLLEGE,VARSOVIE,PUBLIC,745,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,CASTELNAUDARY,0110011C,COLLEGE,BLAISE D AURIOL,PUBLIC,363,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,COUIZA,0110015G,COLLEGE,JEAN BAPTISTE BIEULES,PUBLIC,274,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,LIMOUX,0110019L,LYCEE POLYVALENT,JACQUES RUFFIE,PUBLIC,15,0,1,0
2022,OCCITANIE,MONTPELLIER,AUDE,LIMOUX,0110052X,COLLEGE PRIVE,SAINT-JOSEPH DE CLUNY,PRIVE,140,1,0,0
2022,OCCITANIE,MONTPELLIER,AUDE,NARBONNE,0110788X,COLLEGE,MONTESQUIEU,PUBLIC,538,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BAGNOLS-SUR-CEZE,0300088H,COLLEGE PRIVE,SAINT JEAN,PRIVE,484,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,BESSEGES,0300013B,COLLEGE,LE CASTELLAS,PUBLIC,173,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BOUILLARGUES,0301209B,COLLEGE,LES FONTAINES,PUBLIC,825,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,BRIGNON,0301246S,COLLEGE,LA GARDONNENQUE,PUBLIC,746,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,GALLARGUES-LE-MONTUEUX,0301816L,COLLEGE,CLAUDE CHAPPE,PUBLIC,662,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,GENOLHAC,0300016E,COLLEGE,DE LA REGORDANE,PUBLIC,91,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,LA GRAND-COMBE,0300091L,COLLEGE PRIVE,,PRIVE,87,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,LEDIGNAN,0301747L,COLLEGE,,PUBLIC,427,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,LE MARTINET,0300020J,COLLEGE,ANTOINE DEPARCIEUX,PUBLIC,86,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,MARGUERITTES,0301245R,COLLEGE,LOU CASTELLAS,PUBLIC,748,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0300057Z,LP LYCEE DES METIERS,GASTON DARBOUX,PUBLIC,22,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0300059B,COLLEGE,JULES VERNE,PUBLIC,503,0,1,2
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0300141R,COLLEGE,CONDORCET,PUBLIC,653,0,1,1
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0300996V,COLLEGE PRIVE,SAMUEL VINCENT,PRIVE,69,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,NIMES,0301270T,LP LYCEE DES METIERS,JULES RAIMU,PUBLIC,25,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,ROCHEFORT-DU-GARD,0301656M,COLLEGE,CLAUDIE HAIGNERE,PUBLIC,641,0,1,0
2022,OCCITANIE,MONTPELLIER,GARD,SAINT-AMBROIX,0300099V,COLLEGE PRIVE,SAINT JOSEPH,PRIVE,190,1,0,0
2022,OCCITANIE,MONTPELLIER,GARD,VESTRIC-ET-CANDIAC,0301653J,COLLEGE PRIVE,D'ALZON-CANDIAC,PRIVE,655,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,AGDE,0341893Y,COLLEGE,PAUL-EMILE VICTOR,PUBLIC,529,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BAILLARGUES,0341577E,COLLEGE,LE BERANGE,PUBLIC,597,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BEDARIEUX,0340006X,LP LYCEE DES METIERS,FERNAND LEGER,PUBLIC,21,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BEDARIEUX,0340888F,COLLEGE PRIVE,NOTRE-DAME,PRIVE,57,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BESSAN,0340008Z,COLLEGE,VICTOR HUGO,PUBLIC,524,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BEZIERS,0340011C,LYCEE POLYVALENT,JEAN MOULIN,PUBLIC,48,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,BEZIERS,0340118U,COLLEGE,HENRI IV,PUBLIC,508,0,1,1
2022,OCCITANIE,MONTPELLIER,HERAULT,BEZIERS,0340836Z,COLLEGE,PAUL RIQUET,PUBLIC,664,0,1,1
2022,OCCITANIE,MONTPELLIER,HERAULT,BEZIERS,0341066Z,COLLEGE,JEAN PERRIN,PUBLIC,788,0,1,1
2022,OCCITANIE,MONTPELLIER,HERAULT,BEZIERS,0342132H,COLLEGE,LUCIE AUBRAC,PUBLIC,628,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,CASTELNAU-LE-LEZ,0340086J,COLLEGE,FREDERIC BAZILLE,PUBLIC,826,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,FABREGUES,0342077Y,COLLEGE,RAY CHARLES,PUBLIC,613,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,GANGES,0341424N,COLLEGE,LOUISE MICHEL,PUBLIC,653,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,GIGNAC,0342436N,LYCEE POLYVALENT,SIMONE VEIL,PUBLIC,22,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,JACOU,0342036D,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,847,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,LE CRES,0341363X,COLLEGE,DE LA VOIE DOMITIENNE,PUBLIC,863,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,LUNEL,0340030Y,LYCEE POLYVALENT,LOUIS FEUILLADE,PUBLIC,47,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,LUNEL,0341825Z,COLLEGE,AMBRUSSUM,PUBLIC,768,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,LUNEL,0342090M,LYCEE POLYVALENT,VICTOR HUGO,PUBLIC,24,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MEZE,0340973Y,COLLEGE,JEAN JAURES,PUBLIC,500,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340043M,LP LYCEE DES METIERS,PIERRE MENDES FRANCE,PUBLIC,56,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340048T,COLLEGE,CLEMENCE ROYER,PUBLIC,612,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340051W,COLLEGE,FONTCARRADE,PUBLIC,488,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340053Y,COLLEGE,CROIX D ARGENT,PUBLIC,792,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340111L,COLLEGE,CLEMENCEAU,PUBLIC,441,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0340899T,COLLEGE PRIVE,SAINTE-MARIE LA SALLE,PRIVE,499,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0341277D,COLLEGE,LES AIGUERELLES,PUBLIC,556,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0341421K,COLLEGE,JOFFRE,PUBLIC,1052,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0341726S,COLLEGE PRIVE,NAZARETH,PRIVE,23,1,0,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MONTPELLIER,0342488V,COLLEGE,PORT MARIANNE,PUBLIC,213,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,MURVIEL-LES-BEZIERS,0340054Z,COLLEGE,LE CEDRE,PUBLIC,547,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,QUARANTE,0340063J,COLLEGE,LOUIS CAHUZAC,PUBLIC,291,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SAINT-ANDRE-DE-SANGONIS,0342186S,COLLEGE,MAX ROUQUETTE,PUBLIC,729,0,1,0
2022,OCCITANIE,MONTPELLIER,HERAULT,SAINT-GEORGES-D'ORQUES,0340908C,COLLEGE PRIVE,SAINT-CHARLES,PRIVE,383,1,0,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MARVEJOLS,0480005V,COLLEGE,MARCEL PIERREL,PUBLIC,304,0,1,0
2022,OCCITANIE,MONTPELLIER,LOZERE,MENDE,0480025S,LYCEE POLYVALENT PRIVE,NOTRE-DAME,PRIVE,16,1,0,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,ESPIRA-DE-L'AGLY,0660065M,COLLEGE PRIVE,NOTRE-DAME-DES-ANGES,PRIVE,394,1,0,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,FONT-ROMEU-ODEILLO-VIA,0660634F,COLLEGE CLIMATIQUE,ET SPORTIF,PUBLIC,361,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,PERPIGNAN,0660062J,COLLEGE PRIVE,JEANNE D ARC,PRIVE,505,1,0,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,PRADES,0660022R,COLLEGE,GUSTAVE VIOLET,PUBLIC,616,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,SAINT-ANDRE,0660865G,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,637,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,SAINT-LAURENT-DE-LA-SALANQUE,0660028X,COLLEGE,JEAN MERMOZ,PUBLIC,916,0,1,0
2022,OCCITANIE,MONTPELLIER,PYRENEES-ORIENTALES,VILLELONGUE-DELS-MONTS,0660026V,LP LYCEE DES METIERS,ALFRED SAUVY,PUBLIC,51,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,AX-LES-THERMES,0090001C,COLLEGE,MARIO BEULAYGUE,PUBLIC,173,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,FOIX,0090478W,COLLEGE,LAKANAL,PUBLIC,877,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,LAVELANET,0090007J,COLLEGE,VICTOR HUGO,PUBLIC,274,0,1,1
2022,OCCITANIE,TOULOUSE,ARIEGE,MAZERES,0090012P,COLLEGE,GASTON FEBUS,PUBLIC,327,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,MIREPOIX,0090573Z,COLLEGE,MIREPOIX,PUBLIC,498,0,1,0
2022,OCCITANIE,TOULOUSE,ARIEGE,SAINT-GIRONS,0090019X,LP LYCEE DES METIERS,ARISTIDE BERGES,PUBLIC,19,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,LAISSAC-SEVERAC L'EGLISE,0120078V,COLLEGE PRIVE,SACRE COEUR,PRIVE,144,1,0,0
2022,OCCITANIE,TOULOUSE,AVEYRON,MILLAU,0120014A,LYCEE PROFESSIONNEL,JEAN VIGO,PUBLIC,14,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,MILLAU,0120878P,COLLEGE,MARCEL AYMARD,PUBLIC,962,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,ONET-LE-CHATEAU,0121273U,COLLEGE,LES QUATRE SAISONS,PUBLIC,464,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,PONT-DE-SALARS,0120018E,COLLEGE,JEAN AMANS,PUBLIC,352,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,RIEUPEYROUX,0120020G,COLLEGE,LUCIE AUBRAC,PUBLIC,137,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,RIGNAC,0120021H,COLLEGE,GEORGES ROUQUIER,PUBLIC,360,0,1,0
2022,OCCITANIE,TOULOUSE,AVEYRON,VILLEFRANCHE-DE-ROUERGUE,0121255Z,COLLEGE PRIVE,SAINT-JOSEPH,PRIVE,343,1,0,0
2022,OCCITANIE,TOULOUSE,GERS,EAUZE,0320052H,COLLEGE PRIVE,SAINT-TAURIN,PRIVE,139,1,0,0
2022,OCCITANIE,TOULOUSE,GERS,FLEURANCE,0320012P,COLLEGE,HUBERT REEVES,PUBLIC,313,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,LECTOURE,0320017V,COLLEGE,MARECHAL LANNES,PUBLIC,378,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,MARCIAC,0320019X,COLLEGE,ARETHA FRANKLIN,PUBLIC,208,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,MAUVEZIN,0320021Z,COLLEGE,DU FEZENSAGUET,PUBLIC,365,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,NOGARO,0320027F,COLLEGE,D'ARTAGNAN,PUBLIC,351,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,SAMATAN,0320030J,LP LYCEE DES METIERS,CLEMENT ADER,PUBLIC,24,0,1,0
2022,OCCITANIE,TOULOUSE,GERS,SAMATAN,0320031K,COLLEGE,FRANCOIS DE BELLEFOREST,PUBLIC,411,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,AUTERIVE,0310084Y,COLLEGE,ANTONIN PERBOSC,PUBLIC,822,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,AYGUESVIVES,0311573S,COLLEGE,JEAN-PAUL LAURENS,PUBLIC,797,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,BOULOGNE-SUR-GESSE,0310007P,COLLEGE,CHARLES SURAN,PUBLIC,183,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,CASTELGINEST,0311720B,COLLEGE,JACQUES MAURE,PUBLIC,661,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,ESCALQUENS,0313010D,COLLEGE,JANE DIEULAFOY,PUBLIC,615,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,FONTENILLES,0312743N,COLLEGE,IRENE JOLIOT-CURIE,PUBLIC,658,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,FROUZINS,0311915N,COLLEGE,PABLO PICASSO,PUBLIC,631,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,GOURDAN-POLIGNAN,0310017A,LPO LYCEE DES METIERS,PAUL MATHOU,PUBLIC,25,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,LABARTHE-SUR-LEZE,0312843X,COLLEGE,PIERRE MENDES-FRANCE,PUBLIC,622,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,LAUNAGUET,0312139G,COLLEGE,CAMILLE CLAUDEL,PUBLIC,498,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,MONTREJEAU,0310023G,COLLEGE,BERTRAND LARALDE,PUBLIC,305,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,MURET,0311130K,COLLEGE PRIVE,JOSEPH NIEL,PRIVE,598,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,QUINT-FONSEGRIVES,0312762J,COLLEGE,ELISABETH BADINTER,PUBLIC,587,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,SAINT-GAUDENS,0311851U,COLLEGE,LECLERC,PUBLIC,439,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,SAINT-GAUDENS,0311968W,COLLEGE PRIVE,SAINTE-THERESE,PRIVE,340,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,SAINT-LYS,0311772H,COLLEGE,LEO FERRE,PUBLIC,592,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,SAINT-ORENS-DE-GAMEVILLE,0311850T,COLLEGE,JACQUES PREVERT,PUBLIC,668,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,SAINT-PIERRE-DE-LAGES,0312609T,COLLEGE,LES ROUSSILLOUS,PUBLIC,577,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0310040A,LYCEE POLYVALENT,RAYMOND NAVES,PUBLIC,22,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0310044E,LYCEE POLYVALENT,DEODAT DE SEVERAC,PUBLIC,25,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0310046G,LPO LYCEE DES METIERS,HOTELLERIE ET TOURISME,PUBLIC,22,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0310053P,LP LYCEE DES METIERS,URBAIN VITRY,PUBLIC,17,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0310091F,LYCEE PROFESSIONNEL,STEPHANE HESSEL,PUBLIC,24,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0311168B,COLLEGE PRIVE,SAINTE-MARIE DE NEVERS,PRIVE,225,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0311232W,COLLEGE,CLAUDE NOUGARO,PUBLIC,318,0,1,1
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0311328A,COLLEGE,LES CHALETS,PUBLIC,582,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0311333F,COLLEGE,JEAN MOULIN,PUBLIC,531,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0312065B,LYCEE PROF PRIVE DES METIERS,SAINT-JOSEPH - LA SALLE,PRIVE,14,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOULOUSE,0313079D,COLLEGE,GUILHERMY,PUBLIC,422,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOURNEFEUILLE,0311688S,COLLEGE,PIERRE LABITRIE,PUBLIC,852,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTE-GARONNE,TOURNEFEUILLE,0312307P,COLLEGE,LEONARD DE VINCI,PUBLIC,728,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,ARREAU,0650003A,COLLEGE,MARECHAL FOCH,PUBLIC,284,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,BAGNERES-DE-BIGORRE,0650005C,LPO LYCEE DES METIERS,VICTOR DURUY,PUBLIC,20,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,BAGNERES-DE-BIGORRE,0650738Z,COLLEGE PRIVE,SAINT-VINCENT,PRIVE,99,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,LANNEMEZAN,0650084N,COLLEGE,GASTON FEBUS,PUBLIC,499,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,LOURDES,0650014M,LP LYCEE DES METIERS,DE L'ARROUZA,PUBLIC,20,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,MONLEON-MAGNOAC,0650878B,COLLEGE PRIVE,NOTRE-DAME DE GARAISON,PRIVE,327,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,SAINT-LAURENT-DE-NESTE,0650022W,COLLEGE,BEAULIEU,PUBLIC,251,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,TARBES,0650033H,COLLEGE,MASSEY,PUBLIC,218,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,TARBES,0650050B,COLLEGE,VOLTAIRE,PUBLIC,491,0,1,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,TARBES,0650067V,LYCEE PROFESSIONNEL PRIVE,VINCENT DE PAUL,PRIVE,36,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,TARBES,0651004N,COLLEGE PRIVE,PRADEAU-LA SEDE,PRIVE,552,1,0,0
2022,OCCITANIE,TOULOUSE,HAUTES-PYRENEES,VIC-EN-BIGORRE,0650838H,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,590,0,1,0
2022,OCCITANIE,TOULOUSE,LOT,CAHORS,0460050E,LYCEE PROFESSIONNEL PRIVE,SAINT-ETIENNE,PRIVE,11,1,0,0
2022,OCCITANIE,TOULOUSE,LOT,CAHORS,0460051F,LP LYCEE DES METIERS,CLEMENT MAROT,PUBLIC,15,0,1,0
2022,OCCITANIE,TOULOUSE,LOT,CAHORS,0460620Z,COLLEGE PRIVE,SAINT-ETIENNE,PRIVE,339,1,0,0
2022,OCCITANIE,TOULOUSE,LOT,GOURDON,0460592U,COLLEGE,LEO FERRE,PUBLIC,486,0,1,0
2022,OCCITANIE,TOULOUSE,LOT,LALBENQUE,0460734Y,COLLEGE PRIVE,SAINTE-THERESE,PRIVE,169,1,0,0
2022,OCCITANIE,TOULOUSE,LOT,SOUILLAC,0460028F,LPO LYCEE DES METIERS,LOUIS VICAT,PUBLIC,10,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,ALBAN,0810002M,COLLEGE,ALAIN-FOURNIER,PUBLIC,236,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,ALBI,0811030E,COLLEGE,BELLEVUE,PUBLIC,845,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,ALBI,0811062P,COLLEGE PRIVE,SAINTE-MARIE,PRIVE,440,1,0,0
2022,OCCITANIE,TOULOUSE,TARN,ALBI,0811197L,COLLEGE,JEAN JAURES,PUBLIC,727,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,BLAYE-LES-MINES,0810788S,COLLEGE,AUGUSTIN MALROUX,PUBLIC,624,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,BRASSAC,0810008U,COLLEGE,BRASSAC,PUBLIC,240,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,CASTRES,0810061B,COLLEGE,JEAN MONNET,PUBLIC,503,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,CASTRES,0810105Z,LYCEE PROF PRIVE DES METIERS,DE LA SALLE CASTRES,PRIVE,22,1,0,0
2022,OCCITANIE,TOULOUSE,TARN,CASTRES,0810113H,LYCEE PROF PRIVE DES METIERS,NOTRE-DAME,PRIVE,22,1,0,0
2022,OCCITANIE,TOULOUSE,TARN,CASTRES,0810959C,LYCEE POLYVALENT,BORDE BASSE,PUBLIC,22,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,CORDES-SUR-CIEL,0810019F,COLLEGE,DU VAL CEROU,PUBLIC,265,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,DOURGNE,0810020G,COLLEGE,MADELEINE CROS,PUBLIC,362,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,MAZAMET,0811067V,COLLEGE PRIVE,ENSEMBLE SCOLAIRE JEANNE D'ARC,PRIVE,397,1,0,0
2022,OCCITANIE,TOULOUSE,TARN,PUYLAURENS,0810036Z,COLLEGE,JACQUES DURAND,PUBLIC,422,0,1,0
2022,OCCITANIE,TOULOUSE,TARN,REALMONT,0810038B,COLLEGE,LOUISA PAULIN,PUBLIC,449,0,1,0
2022,OCCITANIE,TOULOUSE,TARN-ET-GARONNE,CAUSSADE,0820007M,COLLEGE,PIERRE DARASSE,PUBLIC,761,0,1,0
2022,OCCITANIE,TOULOUSE,TARN-ET-GARONNE,LABASTIDE-SAINT-PIERRE,0820823Z,COLLEGE,JEAN-JACQUES ROUSSEAU,PUBLIC,598,0,1,0
